日時,投手名,球速,球種,コース,カウント,打者左右,結果,モーション,牽制,打球方向
2025-08-17 11:14:43,彦坂未望,103.0,ストレート,外角低め,0,右,ストライク, , ,なし
2025-08-17 11:15:08,彦坂未望,108.0,ストレート,内角真ん中,1S ,右,7フライ, , ,レフト
2025-08-17 11:15:16,彦坂未望,,,,,,ストライク, , ,なし
2025-08-17 11:15:18,彦坂未望,,,,,,ストライク, , ,なし
2025-08-17 11:24:42,彦坂未望,99.0,ストレート,真ん中高め,0,右,ファール, , ,なし
2025-08-17 11:24:59,彦坂未望,106.0,ストレート,真ん中低め,1S ,右,ボール, , ,なし
2025-08-17 11:25:09,彦坂未望,106.0,スライダー,外角低め,1B1S,右,ボール, , ,なし
2025-08-17 11:25:22,彦坂未望,,ストレート,外角低め,2B1S ,右,6ゴロ, , ,ショート
2025-08-17 11:25:31,彦坂未望,,カーブ,外角低め,0,右,ストライク, , ,なし
2025-08-17 11:25:44,彦坂未望,75.0,カーブ,外角低め,1S ,右,ストライク, , ,なし
2025-08-17 11:26:00,彦坂未望,109.0,ストレート,内角真ん中,2S ,右,7ライナー, , ,レフト
2025-08-17 11:26:08,彦坂未望,109.0,ストレート,外角低め,0,右,ストライク, , ,なし
2025-08-17 11:26:25,彦坂未望,,カーブ,真ん中低め,1S ,右,ファール, , ,なし
2025-08-17 11:26:35,彦坂未望,,スライダー,外角低め,2S ,右,空三振, , ,なし
2025-08-19 15:58:25,彦坂未望,,ストレート,外角真ん中,0,右,ファール, , ,なし
2025-08-19 15:58:33,彦坂未望,,ストレート,真ん中高め,1S ,右,ボール, , ,なし
2025-08-19 15:58:40,彦坂未望,,スライダー,内角高め,1B1S,右,ファール, , ,なし
2025-08-19 15:58:50,彦坂未望,,スライダー,外角真ん中,1B2S ,右,8フライ, , ,センター
2025-08-19 15:59:04,彦坂未望,,ストレート,真ん中低め,0,左,ボール, , ,なし
2025-08-19 15:59:10,彦坂未望,,ストレート,真ん中,1B ,左,ファール, , ,なし
2025-08-19 15:59:17,彦坂未望,,ストレート,外角高め,1B1S,左,ボール, , ,なし
2025-08-19 15:59:26,彦坂未望,,スライダー,内角低め,2B1S ,左,ファール, , ,なし
2025-08-19 15:59:42,彦坂未望,,スライダー,外角低め,2B2S ,左,4ゴロ, , ,セカンド
2025-08-19 15:59:50,彦坂未望,,ストレート,真ん中高め,0,左,ボール, , ,なし
2025-08-19 16:00:04,彦坂未望,,カーブ,真ん中低め,1B ,左,3ゴロ, , ,ファースト
2025-08-19 16:00:11,彦坂未望,,カーブ,真ん中高め,0,右,ストライク, , ,なし
2025-08-19 16:00:23,彦坂未望,,カーブ,真ん中低め,1S ,右,ボール, , ,なし
2025-08-19 16:00:31,彦坂未望,,スライダー,外角低め,1B1S,右,ボール, , ,なし
2025-08-19 16:00:38,彦坂未望,,チェンジアップ,外角真ん中,2B1S ,右,ボール, , ,なし
2025-08-19 16:00:44,彦坂未望,,ストレート,外角低め,3B1S ,右,四球, , ,なし
2025-08-19 16:00:57,彦坂未望,,ストレート,真ん中高め,0,左,1バント, , ,なし
2025-08-19 16:01:06,彦坂未望,,ストレート,外角低め,0,左,ボール, , ,なし
2025-08-19 16:01:14,彦坂未望,,スライダー,外角低め,1B ,,ファール, , ,なし
2025-08-19 16:01:31,彦坂未望,,ストレート,真ん中,1B1S,左,1ゴロ, , ,なし
2025-08-19 16:01:36,彦坂未望,,スライダー,外角低め,0,右,ストライク, , ,なし
2025-08-19 16:01:42,彦坂未望,,ストレート,外角真ん中,1S ,右,スイング, , ,なし
2025-08-19 16:01:52,彦坂未望,,ストレート,外角真ん中,2S ,右,見三振, , ,なし
2025-08-20 22:07:37,彦坂未望,,ストレート,外角真ん中,0,左,ストライク, , ,なし
2025-08-20 22:07:46,彦坂未望,,ストレート,外角真ん中,1S ,左,9ヒット, , ,ライト
2025-08-20 22:07:56,彦坂未望,,スライダー,内角低め,0,右,5バント, , ,サード
2025-08-20 22:08:06,彦坂未望,,スライダー,内角低め,0,左,ボール, , ,なし
2025-08-20 22:08:13,彦坂未望,,ストレート,外角真ん中,1B ,左,ボール, , ,なし
2025-08-20 22:08:19,彦坂未望,,ストレート,真ん中低め,2B ,左,ボール, , ,なし
2025-08-20 22:08:26,彦坂未望,,ストレート,内角低め,3B ,左,四球, , ,なし
2025-08-20 22:08:34,彦坂未望,,ストレート,外角真ん中,0,右,ボール, , ,なし
2025-08-20 22:08:39,彦坂未望,,ストレート,外角高め,1B ,右,ボール, , ,なし
2025-08-20 22:08:45,彦坂未望,,スライダー,外角低め,2B ,右,ボール, , ,なし
2025-08-20 22:08:50,彦坂未望,,ストレート,真ん中低め,3B ,右,ストライク, , ,なし
2025-08-20 22:08:55,彦坂未望,,ストレート,外角真ん中,3B1S ,右,ストライク, , ,なし
2025-08-20 22:09:06,彦坂未望,,ストレート,真ん中,3B2S ,右,7ヒット, , ,レフト
2025-08-20 22:09:13,彦坂未望,,カーブ,外角低め,0,右,ボール, , ,なし
2025-08-20 22:09:19,彦坂未望,,ストレート,真ん中低め,1B ,右,ボール, , ,なし
2025-08-20 22:09:27,彦坂未望,,ストレート,真ん中,2B ,右,ストライク, , ,なし
2025-08-20 22:09:34,彦坂未望,,ストレート,外角真ん中,2B1S ,右,スイング, , ,なし
2025-08-20 22:09:39,彦坂未望,,スライダー,外角低め,2B2S ,右,ボール, , ,なし
2025-08-20 22:09:46,彦坂未望,,ストレート,外角真ん中,3B2S ,右,空三振, , ,なし
2025-08-20 22:09:53,彦坂未望,,スライダー,外角真ん中,0,右,ストライク, , ,なし
2025-08-20 22:10:00,彦坂未望,,ストレート,外角低め,1S ,右,ボール, , ,なし
2025-08-20 22:10:11,彦坂未望,,スライダー,真ん中,1B1S,右,7ヒット, , ,レフト
2025-08-20 22:10:18,彦坂未望,,ストレート,外角低め,0,右,ボール, , ,なし
2025-08-20 22:10:28,彦坂未望,,ストレート,真ん中,1B ,右,72B , , ,左中間
2025-08-20 22:10:36,彦坂未望,,ストレート,外角真ん中,0,右,ストライク, , ,なし
2025-08-20 22:10:42,彦坂未望,,ストレート,外角高め,1S ,右,ファール, , ,なし
2025-08-20 22:10:48,彦坂未望,,スライダー,外角真ん中,2S ,右,ボール, , ,なし
2025-08-20 22:10:53,彦坂未望,,ストレート,外角真ん中,1B2S ,右,ボール, , ,なし
2025-08-20 22:11:03,彦坂未望,,ストレート,真ん中,2B2S ,右,6E , , ,ショート
2025-08-20 22:11:10,彦坂未望,,ストレート,外角低め,0,左,ボール, , ,なし
2025-08-20 22:11:18,彦坂未望,,ストレート,内角高め,1B ,左,ボール, , ,なし
2025-08-20 22:11:24,彦坂未望,,ストレート,外角真ん中,2B ,左,ストライク, , ,なし
2025-08-20 22:11:33,彦坂未望,,ストレート,外角高め,2B1S ,左,7フライ, , ,レフト
